;NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_COR_RACA;TP_ESCOLA;SG_UF_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q001;Q002;Q006;Q012;Q019;Q025
13810;210058627791;2023;4;M;Parda;Não Respondeu;MA;411.4;503.4;515.1;390.5;720.0;H;F;B;Sim, uma;Não;Sim
13811;210059735909;2023;3;F;Parda;Não Respondeu;PE;470.8;570.4;597.7;531.1;760.0;E;E;C;Sim, uma;Sim, uma;Sim
13812;210059032741;2023;3;F;Branca;Privada;DF;456.5;544.7;582.1;618.2;580.0;E;G;L;Sim, uma;Sim, quatro ou mais;Sim
13813;210058607474;2023;14;M;Parda;Não Respondeu;SP;478.3;414.9;421.9;613.3;520.0;H;H;D;Sim, uma;Sim, três;Sim
13814;210058867889;2023;5;F;Branca;Pública;PE;438.4;476.7;506.3;459.6;520.0;C;E;C;Sim, uma;Sim, uma;Sim
13815;210058861296;2023;1;F;Branca;Não Respondeu;SP;555.2;593.5;631.2;630.4;820.0;G;F;J;Sim, uma;Sim, uma;Sim
13816;210060872422;2023;6;F;Preta;Não Respondeu;BA;648.1;636.4;598.8;699.8;960.0;F;G;F;Sim, uma;Sim, uma;Sim
13817;210058128766;2023;2;M;Parda;Não Respondeu;PA;549.4;448.6;437.7;432.3;500.0;H;B;C;Sim, uma;Sim, uma;Não
13818;210058166107;2023;2;F;Branca;Privada;RJ;628.3;654.9;619.9;754.2;880.0;F;E;L;Sim, uma;Sim, duas;Sim
13819;210060596746;2023;3;M;Parda;Pública;GO;0.0;386.3;456.6;0.0;0.0;E;E;C;Sim, uma;Sim, uma;Sim
13820;210060278069;2023;4;F;Branca;Não Respondeu;SP;448.0;436.6;419.7;449.2;800.0;H;E;D;Sim, uma;Sim, três;Sim
13821;210059472828;2023;3;M;Branca;Pública;CE;555.3;566.6;497.1;527.3;680.0;E;B;C;Sim, uma;Sim, uma;Sim
13822;210058530551;2023;3;F;Preta;Pública;ES;;;;;;C;E;B;Sim, uma;Sim, uma;Sim
13823;210060201154;2023;4;F;Parda;Não Respondeu;AL;388.5;498.7;496.8;467.3;360.0;C;E;B;Sim, uma;Sim, uma;Não
13824;210059436181;2023;8;F;Preta;Não Respondeu;CE;;399.8;448.5;;360.0;D;C;C;Sim, uma;Sim, uma;Sim
13825;210059991648;2023;2;F;Branca;Pública;PR;459.7;522.7;547.5;457.1;820.0;G;F;C;Sim, uma;Sim, uma;Sim
13826;210061998272;2023;3;M;Parda;Pública;DF;;;;;;E;E;C;Sim, uma;Sim, uma;Sim
13827;210059454540;2023;11;M;Parda;Não Respondeu;MA;;408.9;480.0;;600.0;A;A;C;Sim, uma;Sim, uma;Sim
13828;210058394023;2023;1;F;Parda;Não Respondeu;RJ;458.6;452.8;478.9;369.5;520.0;E;E;B;Sim, uma;Sim, uma;Não
13829;210058931252;2023;13;M;Preta;Não Respondeu;TO;;;;;;B;B;B;Sim, uma;Sim, uma;Sim
13830;210061559405;2023;3;F;Branca;Pública;SP;474.6;506.3;525.1;518.8;860.0;E;E;B;Sim, uma;Sim, duas;Sim
13831;210060753136;2023;7;F;Parda;Não Respondeu;CE;;;;;;C;C;A;Sim, uma;Sim, uma;Sim
13832;210058545345;2023;1;F;Parda;Não Respondeu;CE;509.7;598.4;615.0;560.7;600.0;G;E;H;Sim, duas;Sim, duas;Sim
13833;210060416259;2023;3;F;Parda;Pública;SE;519.4;403.0;428.5;421.5;540.0;B;C;C;Sim, uma;Sim, uma;Sim
13834;210058479438;2023;2;M;Branca;Pública;SP;475.1;461.5;400.8;385.2;0.0;D;D;J;Sim, duas;Sim, três;Sim
13835;210060785546;2023;11;F;Parda;Não Respondeu;MS;458.6;546.9;545.9;487.2;500.0;H;E;C;Sim, uma;Sim, uma;Sim
13836;210058083226;2023;2;F;Branca;Não Respondeu;AP;433.7;555.0;510.1;500.2;640.0;E;G;G;Sim, uma;Sim, duas;Sim
13837;210060047490;2023;10;F;Parda;Não Respondeu;DF;;;;;;B;D;A;Sim, uma;Sim, uma;Sim
13838;210060204959;2023;5;F;Parda;Não Respondeu;CE;438.1;542.1;531.6;545.3;800.0;E;D;B;Sim, uma;Sim, uma;Sim
13839;210061489809;2023;3;M;Preta;Não Respondeu;DF;523.2;578.1;586.7;695.1;560.0;C;C;C;Sim, uma;Sim, uma;Sim
13840;210060562546;2023;2;F;Parda;Pública;PE;535.0;542.9;536.5;561.6;980.0;H;H;B;Sim, uma;Sim, uma;Sim
13841;210061363579;2023;7;M;Preta;Não Respondeu;PI;422.3;424.4;392.7;421.5;360.0;C;D;B;Sim, uma;Sim, duas;Sim
13842;210061900898;2023;6;M;Parda;Não Respondeu;ES;;;;;;C;E;C;Sim, uma;Sim, uma;Sim
13843;210059746547;2023;2;F;Branca;Não Respondeu;ES;578.2;708.1;581.3;702.7;920.0;G;G;Q;Sim, uma;Sim, quatro ou mais;Sim
13844;210059794919;2023;3;F;Branca;Pública;SP;448.9;314.2;513.2;663.0;680.0;B;E;B;Sim, uma;Sim, uma;Não
13845;210060667541;2023;12;M;Parda;Não Respondeu;RJ;587.4;658.7;655.0;761.6;580.0;F;E;K;Sim, uma;Sim, uma;Sim
13846;210060624586;2023;7;M;Parda;Não Respondeu;MG;570.6;573.9;491.2;619.6;520.0;E;E;B;Não;Não;Sim
13847;210059404857;2023;2;M;Parda;Não Respondeu;BA;523.3;473.7;541.3;414.4;0.0;H;D;A;Sim, uma;Sim, uma;Sim
13848;210062036769;2023;2;F;Branca;Pública;SP;556.5;490.3;504.1;382.6;480.0;E;C;I;Sim, uma;Sim, uma;Sim
13849;210060849228;2023;8;F;Parda;Não Respondeu;SP;;;;;;B;B;C;Sim, uma;Sim, uma;Sim
13850;210058515108;2023;13;F;Parda;Não Respondeu;RN;401.0;386.2;383.0;347.8;500.0;B;B;B;Sim, uma;Sim, uma;Sim
13851;210060750931;2023;6;M;Parda;Não Respondeu;BA;506.7;401.8;405.4;700.8;420.0;C;D;C;Sim, uma;Sim, uma;Sim
13852;210060080658;2023;3;F;Parda;Pública;CE;358.4;521.9;492.0;348.2;880.0;H;H;B;Sim, uma;Sim, uma;Não
13853;210058986726;2023;6;M;Preta;Não Respondeu;BA;437.2;551.8;568.0;474.5;580.0;E;E;B;Sim, uma;Sim, uma;Sim
13854;210061044416;2023;3;F;Preta;Privada;RJ;470.6;563.6;535.3;475.1;640.0;B;E;B;Sim, uma;Sim, uma;Sim
13855;210058779726;2023;2;F;Branca;Pública;RO;422.9;494.9;500.9;414.9;600.0;C;E;E;Sim, uma;Sim, uma;Sim
13856;210061250297;2023;6;M;Branca;Não Respondeu;MG;;;;;;C;E;C;Sim, uma;Sim, uma;Sim
13857;210060472626;2023;3;F;Branca;Pública;TO;398.8;571.5;550.5;426.3;360.0;B;E;B;Sim, uma;Sim, uma;Sim
13858;210060312327;2023;2;M;Preta;Pública;MG;420.5;356.4;432.1;424.9;520.0;E;E;C;Sim, uma;Não;Sim
13859;210059187713;2023;12;M;Parda;Não Respondeu;AM;;;;;;E;F;B;Sim, uma;Sim, uma;Sim
13860;210062025335;2023;11;M;Parda;Não Respondeu;PA;451.8;428.6;458.7;470.7;480.0;B;B;B;Sim, uma;Sim, uma;Sim
13861;210062025459;2023;1;M;Branca;Não Respondeu;PA;500.1;434.7;434.3;413.3;420.0;E;F;E;Sim, uma;Sim, uma;Sim
13862;210059812233;2023;19;F;Branca;Não Respondeu;RJ;;;;;;A;A;G;Sim, uma;Sim, uma;Não
13863;210061012141;2023;2;F;Branca;Pública;PR;559.6;602.5;554.8;621.8;900.0;E;G;D;Sim, uma;Sim, uma;Sim
13864;210058677253;2023;4;F;Parda;Não Respondeu;PE;529.7;573.8;539.1;554.7;520.0;E;E;D;Sim, uma;Sim, uma;Sim
13865;210060635013;2023;4;F;Preta;Não Respondeu;PA;433.9;441.2;388.8;398.1;520.0;B;D;B;Sim, uma;Sim, uma;Sim
13866;210058545119;2023;3;F;Branca;Não Respondeu;SC;510.8;469.0;426.7;414.8;680.0;C;D;Q;Sim, duas;Sim, quatro ou mais;Sim
13867;210058807527;2023;5;M;Branca;Não Respondeu;SP;537.9;541.2;552.7;543.8;620.0;D;E;C;Sim, uma;Sim, uma;Sim
13868;210060436828;2023;3;F;Branca;Pública;SC;;;;;;E;D;J;Sim, uma;Sim, duas;Sim
13869;210059409531;2023;3;M;Branca;Não Respondeu;AM;;;;;;G;G;N;Sim, uma;Sim, três;Sim
13870;210058100700;2023;3;M;Branca;Pública;RJ;;;;;;H;E;E;Sim, uma;Sim, duas;Sim
13871;210058657957;2023;3;F;Branca;Pública;SP;526.1;503.9;611.7;505.1;600.0;H;F;E;Sim, uma;Sim, três;Sim
13872;210059620330;2023;4;F;Branca;Pública;SC;498.2;575.1;529.5;457.9;780.0;E;D;G;Sim, uma;Sim, duas;Sim
13873;210058534092;2023;4;F;Branca;Não Respondeu;SP;624.4;615.2;578.0;683.8;960.0;E;E;L;Sim, uma;Sim, uma;Sim
13874;210058525296;2023;9;F;Parda;Não Respondeu;SE;560.1;556.5;573.4;489.5;680.0;H;C;B;Sim, uma;Sim, uma;Sim
13875;210059428583;2023;3;M;Parda;Não Respondeu;MS;;;;;;E;E;C;Sim, uma;Sim, uma;Sim
13876;210061542129;2023;2;M;Branca;Pública;SP;487.0;562.7;544.0;604.8;720.0;E;E;G;Sim, duas;Sim, três;Sim
13877;210062038148;2023;6;F;Parda;Não Respondeu;RJ;;;;;;E;B;D;Sim, uma;Sim, uma;Sim
13878;210059711808;2023;11;F;Branca;Não Respondeu;MG;;;;;;B;B;C;Sim, uma;Sim, uma;Sim
13879;210061796867;2023;2;F;Branca;Privada;CE;474.9;603.8;604.4;550.5;800.0;F;E;D;Sim, uma;Sim, uma;Sim
13880;210061082313;2023;6;F;Branca;Não Respondeu;PR;674.0;629.2;669.7;658.0;900.0;E;G;O;Sim, duas;Sim, quatro ou mais;Sim
13881;210061821537;2023;3;F;Preta;Pública;RJ;511.6;535.7;543.7;524.5;360.0;B;C;B;Sim, duas;Sim, duas;Sim
13882;210062022962;2023;2;F;Branca;Não Respondeu;PR;;473.8;475.7;;580.0;F;F;F;Sim, uma;Sim, três;Sim
13883;210061340446;2023;5;F;Branca;Pública;PR;;;;;;B;E;C;Sim, uma;Sim, uma;Sim
13884;210060751403;2023;6;M;Parda;Não Respondeu;RN;;;;;;F;G;D;Sim, uma;Sim, uma;Sim
13885;210060520645;2023;2;M;Preta;Pública;MG;486.8;437.5;428.2;420.2;440.0;E;E;G;Sim, uma;Sim, duas;Sim
13886;210060476901;2023;3;M;Parda;Pública;MG;381.8;472.9;500.9;583.4;940.0;H;E;C;Sim, uma;Sim, uma;Sim
13887;210060490746;2023;3;M;Branca;Pública;SP;;;;;;H;H;C;Sim, uma;Sim, uma;Sim
13888;210059827437;2023;11;F;Branca;Não Respondeu;RN;478.0;484.2;536.9;331.4;580.0;A;A;B;Sim, uma;Sim, uma;Sim
13889;210061082481;2023;13;M;Preta;Não Respondeu;PB;;;;;;B;E;B;Sim, uma;Sim, duas;Sim
13890;210061577037;2023;4;F;Preta;Pública;PI;;;;;;B;B;A;Sim, uma;Não;Sim
13891;210060595512;2023;11;F;Parda;Não Respondeu;PA;;413.7;475.6;;480.0;E;E;C;Sim, uma;Sim, uma;Sim
13892;210058964862;2023;2;F;Branca;Pública;SP;382.3;504.7;434.1;398.5;600.0;D;E;B;Sim, uma;Sim, uma;Sim
13893;210059514139;2023;4;F;Branca;Não Respondeu;MG;;;;;;E;G;I;Sim, duas;Sim, três;Sim
13894;210061736771;2023;3;M;Parda;Pública;PR;341.9;330.4;514.7;336.6;460.0;H;E;E;Sim, uma;Sim, quatro ou mais;Sim
13895;210060051215;2023;7;M;Branca;Não Respondeu;BA;;;;;;H;F;E;Sim, uma;Sim, uma;Sim
13896;210058703868;2023;1;M;Branca;Não Respondeu;BA;535.1;450.0;481.7;662.5;560.0;G;F;G;Sim, uma;Sim, uma;Sim
13897;210059324615;2023;10;M;Branca;Não Respondeu;ES;480.8;388.6;452.1;347.7;520.0;B;B;B;Sim, uma;Sim, uma;Sim
13898;210059454977;2023;6;M;Branca;Não Respondeu;RJ;;;;;;H;D;G;Sim, uma;Sim, duas;Sim
13899;210059944661;2023;1;F;Parda;Não Respondeu;SE;;;;;;E;E;B;Sim, uma;Sim, uma;Sim
13900;210060574127;2023;8;M;Branca;Não Respondeu;PB;538.1;563.2;523.1;500.7;600.0;H;H;B;Sim, uma;Não;Sim
13901;210062016467;2023;3;M;Parda;Pública;AM;418.8;;;525.6;;B;E;C;Sim, três;Sim, uma;Sim
13902;210060876959;2023;3;F;Parda;Não Respondeu;AM;436.7;545.3;517.1;501.0;860.0;C;C;B;Sim, uma;Não;Sim
13903;210059793168;2023;4;F;Parda;Pública;PA;469.8;500.0;432.5;436.0;360.0;D;D;B;Sim, uma;Sim, uma;Sim
13904;210060634526;2023;11;F;Parda;Não Respondeu;RR;484.4;558.8;431.6;385.5;500.0;D;D;B;Sim, uma;Sim, uma;Não
13905;210061187433;2023;13;F;Parda;Não Respondeu;PA;;;;;;C;C;B;Sim, uma;Sim, uma;Não
13906;210061838715;2023;3;F;Preta;Pública;MG;;;;;;C;D;D;Sim, uma;Sim, duas;Sim
13907;210058444895;2023;2;F;Branca;Privada;SP;556.5;594.2;527.0;508.1;760.0;D;E;N;Sim, uma;Sim, quatro ou mais;Sim
13908;210061533879;2023;1;M;Parda;Não Respondeu;MA;500.2;505.2;494.0;573.3;460.0;D;E;I;Sim, uma;Sim, uma;Sim
13909;210058774116;2023;4;M;Parda;Privada;CE;557.2;568.3;488.8;662.5;680.0;B;D;L;Sim, duas;Sim, três;Sim
13910;210061257482;2023;3;F;Branca;Pública;BA;580.3;650.1;584.8;636.5;780.0;A;C;B;Sim, uma;Sim, duas;Sim
13911;210061537768;2023;1;M;Branca;Não Respondeu;PR;;567.7;553.9;;620.0;E;F;L;Sim, uma;Sim, três;Sim
13912;210058679081;2023;3;M;Parda;Não Respondeu;SP;;;;;;H;E;B;Sim, uma;Sim, uma;Sim
13913;210059171397;2023;9;M;Parda;Não Respondeu;MA;471.2;487.7;490.0;541.3;540.0;E;D;C;Sim, uma;Sim, uma;Sim
13914;210058091878;2023;5;F;Parda;Não Respondeu;BA;429.0;509.5;546.0;430.2;660.0;E;E;B;Sim, uma;Sim, uma;Sim
13915;210058521160;2023;2;F;Parda;Privada;CE;513.3;580.1;537.3;685.6;780.0;E;E;E;Sim, uma;Sim, três;Sim
13916;210059306723;2023;2;F;Parda;Pública;RJ;486.8;348.6;462.0;374.8;560.0;C;D;E;Sim, uma;Sim, duas;Sim
13917;210061727245;2023;3;F;Parda;Pública;RJ;413.9;0.0;493.1;415.2;520.0;H;B;B;Sim, uma;Sim, uma;Não
13918;210061673295;2023;2;F;Branca;Não Respondeu;SP;449.4;498.6;520.4;444.7;620.0;E;G;E;Sim, uma;Sim, duas;Sim
13919;210060589379;2023;5;F;Parda;Pública;AL;408.6;402.4;420.4;349.7;0.0;B;B;B;Sim, uma;Sim, uma;Não
13920;210059218718;2023;6;F;Parda;Pública;PA;;;;;;H;C;B;Não;Não;Não
13921;210059831718;2023;2;F;Preta;Privada;AL;545.0;550.7;577.1;591.8;760.0;E;F;G;Sim, uma;Sim, uma;Sim
13922;210059923996;2023;13;F;Parda;Não Respondeu;PB;;;;;;F;G;E;Sim, uma;Sim, uma;Sim
13923;210060800295;2023;5;F;Parda;Não Respondeu;PE;383.3;391.6;492.4;535.5;660.0;D;D;C;Sim, uma;Sim, uma;Sim
13924;210061695966;2023;2;F;Parda;Pública;PA;393.5;503.0;458.7;412.4;680.0;E;F;C;Sim, uma;Sim, uma;Sim
13925;210059700117;2023;1;F;Branca;Não Respondeu;SP;534.9;603.6;582.9;610.9;840.0;F;E;L;Sim, três;Sim, três;Sim
13926;210059862658;2023;3;F;Parda;Pública;MG;492.6;495.6;477.2;541.6;700.0;H;E;A;Sim, uma;Sim, uma;Não
13927;210059962475;2023;12;F;Parda;Não Respondeu;BA;524.5;640.7;634.0;583.7;540.0;B;C;B;Sim, uma;Sim, uma;Sim
13928;210059129912;2023;1;M;Branca;Não Respondeu;SP;;605.8;598.4;;940.0;G;G;K;Sim, duas;Sim, quatro ou mais;Sim
13929;210060866494;2023;3;M;Parda;Não Respondeu;SC;547.4;573.2;531.9;617.2;440.0;H;D;D;Sim, uma;Sim, duas;Sim
13930;210059719991;2023;2;F;Branca;Não Respondeu;PR;;595.7;621.8;;600.0;G;G;K;Sim, uma;Sim, três;Sim
13931;210058820121;2023;2;M;Branca;Privada;SP;634.2;624.3;688.0;793.4;700.0;F;F;J;Sim, uma;Sim, quatro ou mais;Sim
13932;210061473408;2023;1;F;Branca;Não Respondeu;MG;;;;;;D;D;N;Sim, três;Sim, quatro ou mais;Sim
13933;210062059406;2023;1;F;Parda;Não Respondeu;PE;;408.4;471.4;;520.0;C;G;E;Sim, uma;Sim, uma;Sim
13934;210061321949;2023;2;F;Parda;Pública;MT;;;;;;C;E;B;Sim, uma;Sim, uma;Sim
13935;210058903356;2023;2;M;Branca;Pública;SC;525.6;;;481.4;;E;F;I;Sim, uma;Sim, duas;Sim
13936;210058400789;2023;3;M;Parda;Não Respondeu;PA;413.0;349.1;384.1;426.6;460.0;C;G;D;Sim, uma;Sim, uma;Sim
13937;210060941268;2023;2;F;Parda;Não Respondeu;PA;;;;;;E;E;B;Sim, uma;Sim, uma;Sim
13938;210059365180;2023;3;F;Branca;Pública;SP;473.2;529.2;524.1;549.1;580.0;E;E;D;Sim, uma;Sim, duas;Sim
13939;210059599528;2023;3;M;Branca;Não Respondeu;MG;;;;;;C;C;B;Sim, uma;Sim, uma;Sim
13940;210061542649;2023;2;F;Parda;Pública;BA;436.4;357.3;345.4;375.6;640.0;H;D;A;Sim, uma;Sim, uma;Não
13941;210061035694;2023;4;M;Branca;Não Respondeu;BA;560.1;603.9;562.5;694.0;860.0;G;E;H;Sim, uma;Sim, duas;Sim
13942;210059803533;2023;3;M;Parda;Pública;BA;;;;;;B;E;G;Sim, uma;Sim, uma;Sim
13943;210060176078;2023;3;F;Branca;Pública;SP;379.9;504.8;484.7;531.1;600.0;C;E;G;Sim, uma;Sim, duas;Sim
13944;210058298028;2023;2;F;Branca;Pública;SP;531.5;514.7;523.7;663.4;840.0;E;E;E;Sim, uma;Sim, três;Sim
13945;210059183639;2023;2;F;Branca;Não Respondeu;SP;611.1;632.9;617.3;765.3;780.0;E;C;E;Sim, uma;Sim, três;Sim
13946;210060884344;2023;4;F;Parda;Não Respondeu;AM;545.9;564.6;618.3;534.8;840.0;D;D;B;Sim, uma;Sim, uma;Sim
13947;210060019462;2023;7;M;Parda;Não Respondeu;PA;534.6;647.6;547.6;551.5;800.0;B;F;B;Sim, uma;Sim, uma;Não
13948;210059782840;2023;2;F;Parda;Pública;RJ;402.0;293.5;287.3;407.3;560.0;E;E;B;Sim, uma;Sim, uma;Sim
13949;210058771941;2023;11;M;Preta;Não Respondeu;BA;;;;;;B;A;B;Sim, uma;Sim, uma;Sim
13950;210061435704;2023;1;F;Parda;Não Respondeu;SP;451.9;455.0;430.4;357.1;520.0;E;E;B;Sim, uma;Sim, uma;Sim
13951;210058469491;2023;1;F;Branca;Não Respondeu;MG;548.5;566.0;591.1;666.5;680.0;G;G;G;Sim, uma;Sim, uma;Sim
13952;210058416589;2023;2;M;Branca;Pública;RS;568.6;638.5;581.6;613.9;560.0;E;E;D;Sim, uma;Sim, uma;Não
13953;210061943710;2023;1;F;Parda;Não Respondeu;GO;514.0;567.9;594.0;579.6;640.0;G;G;J;Sim, uma;Sim, duas;Sim
13954;210062055194;2023;5;M;Parda;Não Respondeu;BA;497.5;601.1;587.7;657.3;920.0;E;G;G;Sim, uma;Sim, duas;Sim
13955;210060968933;2023;5;F;Parda;Não Respondeu;RS;485.9;542.7;544.4;501.9;540.0;B;B;B;Sim, uma;Sim, uma;Sim
13956;210060873083;2023;3;F;Amarela;Pública;RJ;559.0;536.8;557.1;646.1;760.0;E;F;D;Sim, uma;Sim, uma;Sim
13957;210061954760;2023;5;F;Branca;Não Respondeu;PB;528.3;574.2;565.1;637.9;920.0;G;G;P;Sim, uma;Sim, duas;Sim
13958;210060176732;2023;6;F;Preta;Não Respondeu;BA;526.8;577.1;539.3;454.0;520.0;C;C;B;Sim, uma;Sim, uma;Sim
13959;210061416566;2023;3;F;Preta;Não Respondeu;MG;387.0;358.3;451.3;458.4;560.0;D;C;A;Sim, uma;Sim, uma;Sim
13960;210060097689;2023;12;F;Parda;Pública;RJ;505.9;581.6;554.7;703.8;560.0;A;B;D;Sim, uma;Sim, duas;Sim
13961;210062049581;2023;3;F;Parda;Pública;MT;479.7;325.1;466.3;469.9;0.0;D;F;C;Sim, uma;Sim, uma;Sim
13962;210061144955;2023;4;M;Branca;Pública;RS;;;;;;E;E;C;Sim, duas;Sim, três;Sim
13963;210059403071;2023;11;F;Parda;Não Respondeu;CE;518.7;494.0;505.9;517.3;620.0;B;B;B;Sim, uma;Sim, uma;Sim
13964;210061870527;2023;1;M;Branca;Não Respondeu;CE;487.5;496.0;548.6;707.2;680.0;E;G;G;Sim, uma;Sim, uma;Sim
13965;210059191183;2023;2;M;Parda;Não Respondeu;PE;521.0;333.9;388.9;436.6;620.0;D;F;A;Sim, uma;Sim, uma;Sim
13966;210060877000;2023;2;F;Parda;Pública;BA;401.1;474.8;473.1;490.7;800.0;B;C;C;Sim, uma;Sim, uma;Sim
13967;210059105960;2023;2;F;Branca;Pública;PE;;;;;;H;H;A;Sim, uma;Sim, uma;Sim
13968;210061720418;2023;6;F;Preta;Pública;PE;;;;;;H;H;B;Sim, uma;Sim, uma;Sim
13969;210059283173;2023;5;M;Branca;Não Respondeu;MG;758.4;698.4;699.8;851.2;880.0;B;E;E;Sim, uma;Sim, uma;Sim
13970;210058883949;2023;12;F;Branca;Não Respondeu;SP;;;;;;E;D;H;Sim, uma;Sim, duas;Sim
13971;210058592327;2023;3;F;Branca;Não Respondeu;RJ;;;;;;B;E;B;Sim, uma;Sim, duas;Sim
13972;210061766439;2023;2;M;Parda;Pública;RR;;;;;;F;D;B;Sim, uma;Sim, uma;Sim
13973;210060485602;2023;5;F;Parda;Não Respondeu;MT;520.0;632.2;570.2;485.3;740.0;E;E;E;Sim, uma;Sim, uma;Sim
13974;210061173704;2023;8;M;Preta;Não Respondeu;RJ;436.2;554.8;426.3;534.7;640.0;B;C;B;Sim, uma;Sim, uma;Sim
13975;210058983051;2023;2;F;Branca;Pública;BA;563.9;548.1;547.2;411.7;780.0;E;E;B;Sim, uma;Sim, uma;Sim
13976;210058952742;2023;8;F;Parda;Não Respondeu;BA;564.5;548.5;573.6;516.2;580.0;F;F;A;Sim, uma;Sim, uma;Sim
13977;210059472376;2023;3;F;Branca;Pública;SP;457.9;417.2;393.0;426.9;0.0;E;E;H;Sim, uma;Sim, quatro ou mais;Sim
13978;210059122361;2023;2;M;Branca;Pública;PA;520.3;559.4;544.6;459.3;640.0;C;F;E;Sim, uma;Sim, uma;Sim
13979;210059744595;2023;2;F;Branca;Pública;PR;;540.2;552.3;;0.0;A;E;D;Não;Sim, uma;Sim
13980;210058605427;2023;2;F;Parda;Pública;CE;;;;;;B;B;A;Sim, uma;Sim, uma;Não
13981;210058778742;2023;2;F;Preta;Não Respondeu;SP;514.2;576.5;519.1;556.3;780.0;E;E;E;Sim, uma;Sim, uma;Sim
13982;210060639125;2023;7;M;Parda;Não Respondeu;MA;488.1;428.4;567.6;543.5;400.0;E;E;B;Sim, uma;Sim, uma;Não
13983;210060739589;2023;1;F;Branca;Não Respondeu;BA;558.3;621.2;614.3;752.8;800.0;G;G;P;Sim, uma;Sim, quatro ou mais;Sim
13984;210061488959;2023;4;M;Parda;Pública;AL;486.8;500.5;428.8;525.8;0.0;H;B;B;Sim, uma;Sim, uma;Sim
13985;210061092122;2023;13;F;Parda;Não Respondeu;SE;492.3;493.5;426.7;489.2;580.0;A;A;B;Sim, uma;Sim, uma;Sim
13986;210062055764;2023;3;F;Branca;Privada;SP;540.8;624.4;611.8;721.7;900.0;F;F;H;Sim, uma;Sim, uma;Sim
13987;210058113740;2023;5;M;Parda;Não Respondeu;PI;663.3;575.0;628.2;633.5;960.0;E;E;B;Sim, uma;Sim, uma;Sim
13988;210059860045;2023;3;M;Parda;Pública;AM;439.4;357.5;384.9;399.5;540.0;E;E;B;Sim, uma;Sim, duas;Sim
13989;210058461867;2023;3;M;Branca;Pública;RS;579.5;599.6;577.5;657.8;500.0;C;C;B;Sim, uma;Sim, uma;Sim
13990;210058137971;2023;3;M;Branca;Privada;GO;683.2;658.2;671.5;823.5;800.0;E;F;L;Sim, três;Sim, quatro ou mais;Sim
13991;210059759028;2023;2;F;Branca;Não Respondeu;SP;530.3;530.6;539.8;495.4;560.0;E;G;K;Sim, uma;Sim, três;Sim
13992;210060853896;2023;13;F;Parda;Não Respondeu;PR;423.4;468.5;499.7;591.1;860.0;D;D;C;Sim, uma;Sim, uma;Sim
13993;210060347040;2023;3;M;Parda;Pública;PE;486.9;553.1;582.6;497.5;520.0;C;C;D;Sim, uma;Sim, três;Sim
13994;210058150878;2023;4;F;Branca;Não Respondeu;MG;488.4;546.9;505.0;485.2;760.0;C;C;B;Sim, uma;Sim, duas;Sim
13995;210059148631;2023;4;F;Parda;Não Respondeu;RO;;;;;;C;D;C;Sim, uma;Sim, uma;Sim
13996;210058876281;2023;11;F;Parda;Não Respondeu;PA;;;;;;C;C;D;Sim, uma;Sim, uma;Sim
13997;210059663241;2023;3;M;Parda;Privada;AM;361.7;584.8;550.2;779.1;520.0;G;G;E;Sim, uma;Sim, duas;Sim
13998;210058951048;2023;15;F;Parda;Não Respondeu;BA;387.7;410.9;424.3;406.1;560.0;A;H;A;Sim, uma;Sim, uma;Sim
13999;210058880109;2023;11;F;Parda;Não Respondeu;PA;491.8;531.8;475.8;412.4;340.0;B;C;B;Sim, uma;Sim, uma;Não
14000;210059605658;2023;4;F;Parda;Pública;CE;;;;;;H;B;B;Sim, uma;Não;Sim
14001;210060651635;2023;1;F;Amarela;Não Respondeu;RJ;606.9;573.5;565.8;676.2;760.0;F;F;N;Sim, uma;Sim, uma;Sim
14002;210058051935;2023;9;F;Parda;Não Respondeu;PB;540.3;582.7;557.0;634.0;520.0;B;D;C;Sim, uma;Sim, uma;Sim
14003;210061752601;2023;5;M;Branca;Pública;SC;366.3;382.8;356.4;386.6;280.0;A;E;A;Sim, uma;Sim, uma;Sim
14004;210059422231;2023;4;F;Branca;Não Respondeu;RS;572.3;605.3;645.9;614.0;660.0;D;E;B;Sim, uma;Sim, uma;Sim
14005;210058489664;2023;4;M;Branca;Não Respondeu;MA;454.1;423.5;505.7;346.2;520.0;D;D;B;Sim, uma;Sim, uma;Sim
14006;210061556915;2023;6;F;Preta;Não Respondeu;MG;;;;;;H;C;H;Sim, uma;Sim, uma;Sim
14007;210060202627;2023;3;F;Parda;Pública;PE;494.1;495.0;527.6;396.6;640.0;B;E;B;Sim, uma;Não;Não
14008;210059750372;2023;3;M;Parda;Privada;SP;552.7;639.6;585.9;713.3;640.0;E;E;J;Sim, uma;Sim, duas;Sim
14009;210062054081;2023;5;M;Preta;Não Respondeu;RO;462.7;455.0;443.3;462.9;580.0;F;G;H;Sim, uma;Sim, uma;Sim
14010;210061506687;2023;3;M;Preta;Pública;MG;;444.5;445.6;;580.0;H;E;B;Sim, uma;Sim, uma;Sim
14011;210058809997;2023;2;M;Não declarado;Pública;PE;408.0;395.8;412.2;463.2;440.0;H;C;A;Sim, duas;Sim, duas;Sim
